init_s,init_e1,init_e2,init_e3,init_e12,init_e13,init_e23,init_e123,rot_s,rot_e1,rot_e2,rot_e3,rot_e12,rot_e13,rot_e23,rot_e123,p_init_s,p_rot_s,p_init_e1,p_rot_e1,p_init_e2,p_rot_e2,p_init_e3,p_rot_e3,p_init_e12,p_rot_e12,p_init_e13,p_rot_e13,p_init_e23,p_rot_e23,p_init_e123,p_rot_e123,rot_angle_rad,axis_x,axis_y,axis_z,kl_divergence
-0.03471176970524331,-1.168678037619532,1.1428228145150205,0.7519330326867741,0.7910319470430469,-0.9093874547947389,1.4027943109360992,-1.4018510627922809,-0.03471176970524331,-0.8425940474910338,1.191399699898418,1.0525481712731446,0.9785026640453067,-1.078303464872008,1.1403258907333083,-1.4018510627922809,0.004565409575915149,0.004496205328375963,0.15370849568940284,0.10914095933906809,0.15030792913370433,0.15432165298387637,0.09889678045877824,0.13633625528852927,0.10403920216547247,0.12674516249875958,0.11960571960437602,0.13967233089909098,0.18450026128225805,0.14770607749295186,0.18437620209009298,0.18158135616934773,0.2561977703150604,0.2371520309703457,0.8851746121825899,-0.4002809265428994,0.021755472554703316
-0.5662977296027719,1.706604953678462,0.8735894156353792,0.009144345740137364,-0.3655392968325427,0.6490867326291062,-1.2228735366753067,0.5363360323820653,-0.5662977296027719,1.4700823412375252,0.20799778910175132,-1.2129869676956235,-0.9229978136556976,-0.13713871359934138,-1.0861032455175943,0.5363360323820653,0.09550559062918998,0.09223179236917582,0.28781735393163604,0.23942940643205365,0.14733005051280967,0.03387618896359857,0.001542185488615566,0.1975567908942422,0.06164786580843093,0.1503268303159357,0.10946787975434341,0.022335511334899073,0.20623649589219528,0.1768914897510414,0.09045257798277916,0.08735198993905356,0.8640695756875694,-0.818897704823677,0.5555597988522498,-0.14408281970367554,0.4192472339765534
-0.7832532923362371,-0.3220615162056756,0.8135172173696698,-1.2308643164339552,0.22745993460412942,1.307142754282428,-1.6074832345612275,0.1846338585323042,-0.7832532923362371,0.30008557039330863,0.24471705103033642,-1.4596653945424463,0.14172148645799676,0.9624908364283746,-1.8433363668593254,0.1846338585323042,0.12093930922602589,0.1323084481288668,0.04972835438970671,0.050690953377519034,0.12561225247927987,0.04133801104866233,0.19005330923854466,0.24656910482083932,0.0351212661814275,0.023939829073484832,0.20183118706235662,0.1625855520201579,0.24820567482121308,0.31137944323375216,0.028508646601445746,0.03118865829671753,4.56131405514107,0.1748622546247833,0.5260498697944589,-0.8322828403834662,0.07656908367666226
-1.3204566130842763,0.617640845511145,1.2170707969801102,0.22628826949887482,0.8474014325766388,0.17483301199147133,-1.216854892359239,1.0493473923208656,-1.3204566130842763,1.3575295101218319,-0.08234461151333361,0.25353680979576715,0.5804932235496042,0.9698003895668836,-0.975656917611142,1.0493473923208656,0.19797267553397732,0.20039815657755905,0.09260130889064298,0.20602449836849648,0.18247230511393142,0.01249697126573753,0.03392682024591953,0.03847783320116113,0.1270487248094196,0.08809814025875985,0.026212265372937662,0.1471810647859569,0.18243993508750989,0.1480698765896805,0.15732596494566162,0.15925345895264853,1.4906799807016582,0.7400097994567243,0.41018463773034597,-0.5330422681908475,0.44594838564823946
1.158595579007404,-0.8206823183517105,0.9633761292443218,0.4127809269364983,0.82206015999449,1.8967929826539474,-0.2453881160028705,-0.7537361643574896,1.158595579007404,-0.49103578377038104,0.5376407446804008,1.114373104670055,0.764543119715049,1.9020358332450409,0.3627056110940181,-0.7537361643574896,0.16379584807590525,0.16353566826315613,0.11602353640127211,0.06930965946616885,0.13619679978482654,0.07588794576804472,0.05835668910030421,0.15729366974007836,0.11621832804771247,0.10791519686767224,0.26815812251277693,0.26847219744846706,0.03469161741741976,0.05119586641602196,0.10655905865978274,0.10638979603039071,5.604893808809003,-0.7354808280071686,-0.6745397307784475,-0.06375031949119304,0.07679701625458182
0.3411519748166439,1.209381970686634,0.5379600036919957,2.7344221590617415,0.09376543015194676,-1.4064052671815488,-0.034529656094808465,-0.9630156260661265,0.3411519748166439,1.169298834446297,-2.3196059458278473,1.575194829982844,-0.1143281949928686,-0.6019709547893882,-1.2698504093070306,-0.9630156260661265,0.04660143696982725,0.040834924112517164,0.1652018509043936,0.1399617551536442,0.07348545825600036,0.27765025490394013,0.3735226857851324,0.18854635497669311,0.012808378979846683,0.013684760784292803,0.19211527779611862,0.07205421651149975,0.004716758837338915,0.151997493569167,0.13154815247134208,0.11527023998824566,1.1128192185949641,0.9893817815245634,0.042504258109363924,-0.1389858929167048,0.3797686759087997
-0.2234627853258509,0.714000494092092,0.47323762457354485,-0.07282891265687277,-0.846793718068405,-1.5148472246858646,-0.4465149520670211,0.8563987943234723,-0.2234627853258509,-0.7614148455451852,0.1802936445971019,-0.3560845968247435,0.900626690718061,-0.9863859854910267,1.194617750207623,0.8563987943234723,0.04340697692013193,0.04093260958491172,0.1386924579984321,0.13947153016736097,0.09192499152665656,0.033025138186533964,0.014146798207162027,0.06522549944848371,0.1644871441242875,0.1649715439604733,0.29425453738787927,0.1806804313535147,0.08673419240973204,0.21882311142390223,0.1663529014257185,0.15687013587481927,3.581799968099101,0.16780996501852383,-0.9764291886583214,0.13574186965168067,0.14678069075016492
0.3853173797288368,0.23095372294513286,-0.8089368913903612,1.0574235088623762,0.05136085947963537,0.8724471576604531,1.0661985440977382,-0.9590080964267789,0.3853173797288368,-0.45894902283800865,0.3534482345565713,1.2207797235432025,-0.708341418223314,1.1568340117829972,-0.24610733561571602,-0.9590080964267789,0.07093933741937444,0.0702008484744848,0.04252002360183017,0.08361577365764665,0.14893033667390013,0.06439461924904989,0.19467827571950316,0.22241346199719864,0.009455855179278468,0.12905249330796034,0.16062297356377772,0.21076321350586305,0.19629381454068562,0.04483821567606561,0.17655938330165033,0.1747213741317311,5.090092578597606,0.7857014384875803,0.51458267490409,-0.34333354081286394,0.2942637930948378
0.5150476863060479,3.852731490654721,0.570890510693167,1.135565640180599,0.9540017634932023,0.651391251305798,-0.3152692446403456,0.7589692204932674,0.5150476863060479,2.535342510949554,1.146116317676525,2.9525278958831938,0.426294477147632,-0.40806933281598995,1.0419102946081813,0.7589692204932674,0.05883659160190275,0.052640337918586674,0.44011767316773215,0.25912413561729536,0.06521580956505142,0.11713857155480648,0.12972160362013183,0.301762478088274,0.10898061216178588,0.04356933528004293,0.07441183029285187,0.04170663832645914,0.036014855099304556,0.10648821739670598,0.08670102449123941,0.07757028581782949,2.9254386265818084,-0.8196907471200515,-0.25117971960425767,-0.5147968798907956,0.20558236177517103
0.08187413938632256,-1.7884965049804966,0.3573045419366339,-0.4145318053898915,0.08019871254081459,-0.8931202736292231,-0.33481724739473373,1.560380141132879,0.08187413938632256,-1.4497034482575413,1.181530691549708,-0.023833563142446803,-0.4162149216151816,-0.7915807710928144,-0.34112060576092773,1.560380141132879,0.014857239956129828,0.014004584732592217,0.3245484097220786,0.2479720083829727,0.06483804723637122,0.20210101514337733,0.07522275712804848,0.004076734815288237,0.014553209662080572,0.07119362939774344,0.16206951687617244,0.1354000184252554,0.060757404270504606,0.05834873457259397,0.28315341514861436,0.26690327453017676,0.5362539380538671,0.09244507001063106,0.3952176464392536,-0.9139239142148249,0.2590206333023024
0.045571839903813784,-0.6516003476058171,2.1439440893253257,0.6339190223180112,-2.025142586657607,0.18645431476942764,-0.661786464768388,0.852433334796224,0.045571839903813784,-1.0740753496083457,-1.84263036373817,-0.9348839949445571,-0.3413421241546902,-1.3359095529996177,1.6348578694256477,0.852433334796224,0.006328673315726885,0.005652879028490815,0.09048934037149091,0.13323179471434596,0.29773478045129503,0.2285658547563756,0.08803389130970617,0.11596604702044365,0.28123652404145183,0.04234118568061317,0.025893368557732208,0.16571055968008203,0.09190391147535006,0.20279307976472571,0.11837951047724694,0.10573859935492312,2.5695271316715704,-0.8371287195026881,-0.1211945197994798,0.5334110941425604,0.44523285575100374
0.8657551941701215,-0.33424709115036766,-0.3178469065105834,0.31776703243711857,-1.6122273071745234,0.9453816900875672,1.266406855372875,0.3772962654604092,0.8657551941701215,0.14781147956191526,-0.48634407143477626,-0.23525490752518907,-1.5683339401133507,-1.5271377654937766,-0.552257775661568,0.3772962654604092,0.14340988414501582,0.1502997268905212,0.05536707944747674,0.025660862515223048,0.05265043553360128,0.08443192902993699,0.052637204620637756,0.04084150876459278,0.2670608653511543,0.272271150620267,0.15659978659237045,0.26511927462119617,0.20977669164730448,0.09587490021895267,0.06249805266243907,0.06550064733931013,1.556539713366733,0.5880183623978243,-0.4724625162600667,0.6565162421541352,0.09805344337851589
1.2669111491866227,-0.7076694656187807,0.44381942814622843,0.7746340534293368,-0.926930471578083,-0.05952535606180008,-3.2412673400690726,-1.0243876413342898,1.2669111491866227,0.993684620516218,-0.37556469557567057,0.41154794190747174,-0.4011544385434733,3.294233387579008,-0.5963713956498088,-1.0243876413342898,0.15001650810904393,0.15147454233056173,0.08379601221102236,0.11880700806070493,0.052553204606491544,0.0449032991890274,0.09172537145357905,0.049205531254138506,0.10975897772727697,0.047962862290112436,0.007048470657213668,0.3938654222389214,0.3838024541162397,0.07130340929834718,0.12129900111913272,0.12247792533818647,3.9904110958146215,-0.1220047704119575,-0.6027501876218185,0.7885474287058378,0.7420323845457033
-1.4301413779606327,-0.1284121465397082,-0.4656647712545464,0.05850890230684416,2.3479969284503226,0.4049755087705251,0.9097381749598169,-0.20245752583155116,-1.4301413779606327,-0.03157989350147859,-0.4139194107876393,-0.25383081356542414,-2.3232814276764526,0.9235722901244949,0.5040792779148622,-0.20245752583155116,0.24044494685150805,0.2351099488823728,0.021589510118123528,0.005191617598975441,0.07829068013861855,0.06804681901482788,0.009836908519890733,0.041728846197876195,0.39476096934822247,0.38193886710647484,0.06808719486275276,0.15183186590264727,0.1529512749564137,0.08286876744467495,0.03403851520447033,0.03328326785215072,3.6158108990909743,0.09196954232854695,0.9773821540024744,0.19043562776266612,0.08585942374938851
1.586016816145352,-1.237815498826849,2.1330333746562666,-1.9520877995225019,-0.15178509503558332,0.5883172064845765,0.28099186773503265,-0.6226995198205938,1.586016816145352,0.942180888531899,1.7731887784401263,-2.420901091097553,0.10164390356756015,0.6459477813173489,0.1432908264081898,-0.6226995198205938,0.18543945975428464,0.19257429902960047,0.144727240620187,0.11439968499772095,0.24939745443270653,0.21530073488449475,0.2282410269874514,0.2939460199237765,0.01774694047100934,0.012341611564830548,0.06878692824947417,0.07843103549131222,0.03285398970407667,0.01739838453919673,0.07280695978081025,0.07560822956906772,0.7424515087377991,-0.26143956414853586,-0.6192992304319495,-0.7403497940056568,0.021510301234477287
0.8496020970210246,0.9520110938466946,1.452550247462371,0.3620139119424706,0.5813141340357241,-0.6297008572651128,0.8767546499523254,0.5517370104650744,0.8496020970210246,0.0941947616527351,1.6998634529418757,0.49887173189084844,1.1481313543009892,0.03633647092699349,-0.4285114495958007,0.5517370104650744,0.13581282186738475,0.16008335099214593,0.15218337331996443,0.017748323767264866,0.23219687039820333,0.320290920573471,0.05786959696609739,0.09399818907740541,0.0929257510211078,0.216332698824665,0.10066059236123788,0.006846574472470798,0.1401532829460869,0.08074079505020368,0.0881977111199176,0.10395914724237328,4.878346507237915,-0.3117162952006324,-0.784712622121015,-0.5357789208156226,0.4567693913690676
0.5470973811700379,-0.20219265243389406,-0.2176812032272203,1.09877685198719,0.8254163489880298,0.8135096360006385,1.305478807154329,0.02100384163275905,0.5470973811700379,-0.07742440733231727,0.09119300620867929,1.131930581867743,1.0720296928698114,0.9912776305615176,0.9568207719973014,0.02100384163275905,0.1087418681896975,0.11190883651901727,0.04018810456169653,0.015837172029966592,0.043266631359275644,0.01865354062134143,0.2183944791568038,0.23153653955755887,0.1640609494991918,0.21928380535532752,0.16169435397376916,0.20276596109128472,0.25947885926344494,0.19571780643959336,0.004174753996120662,0.004296338385910169,5.972840858537959,0.8353797695160864,-0.38007103498554556,0.39709778272897306,0.04679835989425882
-0.13014305436768459,1.9123176398399706,1.065227082546918,-1.792045100135215,-0.4467735117899077,1.2049229217785742,-1.196660469213522,0.7706783295231111,-0.13014305436768459,-1.4582023751458761,-2.186392712459659,1.0471035641116817,-1.4185657751835348,0.24997874359948258,1.0043026765219691,0.7706783295231111,0.015277215285061239,0.015745586461172745,0.2244828847701433,0.1764231805323914,0.12504473286426754,0.26452456997704965,0.21036434812692406,0.1266856674190407,0.05244578864726625,0.17162767673262094,0.14144332916845298,0.030244118212261174,0.14047341750292308,0.1215073267120925,0.09046828363496175,0.09324187395337076,3.452791799287315,0.6902785475944694,-0.723486198493029,-0.009123996984617947,0.24026688660909185
0.9751197334177512,-0.14705738150213865,-0.8254971967925115,-0.32138584165299344,0.41293145427562433,-0.5637245528039747,-0.8222203955664315,0.2436872114919123,0.9751197334177512,-0.24937492527670446,-0.6781930319674014,-0.5331291706666073,0.5091962023313477,-0.5817808077542499,-0.7527246877243952,0.2436872114919123,0.22616067310121496,0.2155815549558461,0.034107192424930155,0.055132341512278964,0.19145854121462896,0.14993636512647227,0.0745393983759147,0.11786533660004342,0.09577168058769049,0.11257418480441679,0.13074530228095518,0.12862134451892754,0.1906985488306048,0.166413982890611,0.05651866318406078,0.053874889591403935,0.5330510786347805,0.33370442333588135,-0.6905806748880915,-0.6416694548731262,0.02244828189772869
0.2320499373576363,1.1543543384089239,-0.4773817305753208,-0.6642274433044227,1.3601113662481714,-2.037075934972139,1.5700322805426723,-0.3023242420763079,0.2320499373576363,1.2735335558621141,-0.5453601131690615,0.2869145879643478,-0.1660520466994369,-2.0605742306778905,2.0472037546466293,-0.3023242420763079,0.029759311694533715,0.03356226770148461,0.14804050780545466,0.18419601666512284,0.061221958856087486,0.07887751369517729,0.08518404161813943,0.041497551425232954,0.17442787767305318,0.024016740996213534,0.26124539564446747,0.29802871199316977,0.20134924636992765,0.2960948890369245,0.0387716603383364,0.04372630848667444,0.7465549857252438,-0.006670239135198533,-0.9974926369768022,-0.07045528430816812,0.238945781701969
0.3227185603380895,-0.827230943552323,0.5193465142411723,1.5327389130025777,-0.1087601484568576,0.40171172209894146,0.6901439917111125,-0.40122047188583626,0.3227185603380895,-0.7893010746221891,0.8418495411221294,1.4041415793893308,-0.0794865477795582,0.5238789583206912,0.6072335074828452,-0.40122047188583626,0.06717885274530046,0.06493552992606978,0.1722008975406873,0.15881851821014983,0.10810999828284418,0.16939201145888383,0.31906327800210843,0.2825331070309477,0.02264010470945914,0.01599381546773181,0.08362249942077692,0.1054118416369758,0.14366413119729882,0.12218395358468229,0.08352023810152487,0.0807312226845589,6.0903074500138406,0.9154899900070543,0.051444014420988574,0.39903833346827305,0.0210673412380363
-0.7730097838554665,2.2757612975672035,0.4062266850499283,-0.43194220160837227,1.85996700648693,1.2004115484133984,1.816087790243815,-0.11093193562951016,-0.7730097838554665,1.2248788710134684,0.9011958062135548,1.7939346529039388,-0.7755181489816511,-0.06364847602011581,2.7555689947372497,-0.11093193562951016,0.08710618889867487,0.09203936452064784,0.2564429294613519,0.145841715405671,0.04577543402769873,0.10730199157230488,0.048673173085792776,0.21359704481530783,0.20958937492910965,0.0923380261120294,0.13526772529414582,0.0075783843981649815,0.20464486920793337,0.32809522526798657,0.012500305095292904,0.013208247907887494,1.1820001067459212,0.5090319657312997,-0.7574924744673825,0.4087684050767755,0.49330003885051604
-2.123895724309807,-0.525755021680761,-0.759132661553698,0.15039378647620763,0.34175597577715944,1.8761708392158862,0.9504238381860503,-0.5769036556624031,-2.123895724309807,-0.2487879929024701,-0.8974368870064114,-0.08961361558709532,-0.3930752376752186,1.6022959601072315,1.3484284003410631,-0.5769036556624031,0.2907681074807309,0.2917263875987954,0.07197754150679123,0.03417212136013773,0.10392768571465963,0.12326689024686778,0.02058938966260158,0.01230882291237998,0.04678748450762458,0.053990606897046885,0.25685377958308975,0.22008237360999705,0.130116058698567,0.18521255147540402,0.07897995284593533,0.07924024589937119,5.860505902197835,-0.5376597570742785,0.29439094294333357,-0.7900987016416131,0.032303623640269036
1.8314587658543537,-0.07361111579190632,-0.28222118898721094,0.29547752442318337,-1.0973458685666584,0.34092219855895356,-0.08641350683161349,0.27563515788740767,1.8314587658543537,-0.33901512901158437,-0.12971698009361632,-0.20153563133448268,0.3070174470958025,0.7647983406056178,-0.8054110629232698,0.27563515788740767,0.4276026803274945,0.39347382911046325,0.01718646960628315,0.07283460781402812,0.06589203049834903,0.027868624622990782,0.068987074006521,0.04329827023235302,0.2562045312696496,0.06596016943693032,0.07959733989367025,0.16431062341446784,0.020175527741384418,0.17303593225508046,0.06435434665664792,0.05921794311368639,1.7178672972340057,0.1060802323803083,-0.9333164687768254,-0.343026753195865,0.3515404015246063
0.005243699718183166,0.046980593764742055,-0.45006547147924364,0.6228499323474987,-1.0676204293825944,-0.1423794850212935,0.12029563171189886,0.514438834058749,0.005243699718183166,-0.4302224878316305,-0.47868013816151744,0.422471394685177,-0.9541871463389492,0.44472766408265624,-0.2574888979355922,0.514438834058749,0.0017656303201330117,0.0014950132931737076,0.01581905243758334,0.12265926214276106,0.15154362095395527,0.13647485710292498,0.2097226737892936,0.12044937448455044,0.3594833994736173,0.2720450339682066,0.04794125316649922,0.1267947833359206,0.040505297050776636,0.07341177907718473,0.17321907280814178,0.14666989659527793,0.7135033948274002,0.3503867585773157,-0.5537541572724956,-0.7553710695526472,0.15836113836901836
1.277676821898509,0.24233368608311256,2.047398921130238,0.11486146821389558,1.551262854732971,0.1699729029073083,1.1532451864284559,1.0265798465520781,1.277676821898509,0.30647409918077434,2.030145408709505,0.2198735103717452,1.3349992134971993,0.06796499569448093,1.4065701374405528,1.0265798465520781,0.16848489219182253,0.1665749033991564,0.03195609740614316,0.039956030030758545,0.2699867294983951,0.26467669252975534,0.015146570523410407,0.02866562821088428,0.2045621790747525,0.17404821095197895,0.022414014037850153,0.008860818634488413,0.15207632131685567,0.18337914623836662,0.13537319595077052,0.13383857000461155,0.18084688891327733,0.15547540821557568,-0.9551826461570476,-0.2518998013508953,0.017406878623222367
0.6453759495851475,1.3686315575323487,-0.9649234605801045,0.6860514599984393,1.0584244868495878,-1.7587394864231143,-1.183258512665775,-2.0392321777601006,0.6453759495851475,-0.3874873200841542,1.5585372259516894,-0.8340932339457712,0.3664870504496398,0.3499395265039427,-2.3144669478965554,-2.0392321777601006,0.06650181181503645,0.0759657320737318,0.14102861803518174,0.045610249279358396,0.09942911326748426,0.1834518646219908,0.07069315972740299,0.0981792134881488,0.10906378846336494,0.04313835540485453,0.1812267135658931,0.04119058407660698,0.12192712633376106,0.27243062926413053,0.21012966879187545,0.24003337179117828,2.4915517835491174,-0.1597363788546341,0.4254442982203564,0.8907757508948015,0.3098995360421337
0.07409478041977519,0.9815473767300812,0.330700557063932,-0.014718258634936664,0.7964054296963266,-0.28138510655108645,-1.6646931961950078,-0.006199139673872496,0.07409478041977519,0.39135131527496175,-0.49388957885514834,-0.8221508196652153,-0.9043534084668884,0.4517661023738948,-1.5692975898269672,-0.006199139673872496,0.017855266056885925,0.01572101959002681,0.2365320399043463,0.08303475169457962,0.07969180012524837,0.10479075179794475,0.0035467872680369585,0.17443940138142142,0.19191676870913946,0.1918806907891314,0.06780782551012096,0.09585322616914783,0.40115565162288724,0.3329648595013201,0.0014938608033346582,0.0013152990764279482,1.5088794234906928,0.21547771086692688,0.6001002713281073,-0.7703564243072689,0.26573988851554753
0.36659824609684827,-0.9398797863273552,-0.5138669173366935,-1.0592135218889516,-0.06267909727317188,0.9551423205012383,-0.9857260463355437,0.5040465155178444,0.36659824609684827,0.1047640358221408,-1.2410984993659153,-0.847387466335323,1.1289182071443185,0.12943479011717307,-0.7724452580973967,0.5040465155178444,0.06805046811138671,0.07195688626691826,0.1744668996891759,0.020563365730139394,0.09538748383013033,0.24360613973402173,0.19661844201898215,0.1663274829825409,0.011634921758768227,0.22158709132142623,0.17730003543425088,0.02540580750346348,0.1829771953273317,0.15161762549636093,0.09356455382997413,0.09893560096512911,1.2964329878630056,-0.5524488140969794,-0.8260544322917941,-0.11150956323976396,0.6520720250833767
